# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	9636	RFX1	348	3.654662e-3	1.000000e+0	1.947998e-1	9.944711e+0	3.016679e-1	3	2.434376e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	RFX1
Ensembl Genes	3685	CPT1A	349	3.686874e-3	1.000000e+0	1.959537e-1	6.491645e+0	6.161767e-1	4	4.972375e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	CPT1A
Ensembl Genes	8175	PEX12	350	3.726080e-3	1.000000e+0	1.974716e-1	2.249310e+1	8.891615e-2	2	7.175286e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PEX12
Ensembl Genes	9689	RAB8A	351	3.728113e-3	1.000000e+0	1.970164e-1	9.873695e+0	3.038376e-1	3	2.451885e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	RAB8A
Ensembl Genes	4228	ACRBP	352	3.783357e-3	1.000000e+0	1.993679e-1	2.231701e+1	8.961774e-2	2	7.231903e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ACRBP
Ensembl Genes	418	TAF12	353	3.790825e-3	1.000000e+0	1.991955e-1	9.814520e+0	3.056696e-1	3	2.466669e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	TAF12
Ensembl Genes	10302	DBP	354	3.812861e-3	1.000000e+0	1.997875e-1	2.222785e+1	8.997720e-2	2	7.260910e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	DBP
Ensembl Genes	16112	HIST1H3G	355	3.813217e-3	1.000000e+0	1.992433e-1	2.222678e+1	8.998153e-2	2	7.261260e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HIST1H3G
Ensembl Genes	7806	ENO3	356	3.813574e-3	1.000000e+0	1.987022e-1	2.222571e+1	8.998586e-2	2	7.261609e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ENO3
Ensembl Genes	4246	C12orf57	357	3.824265e-3	1.000000e+0	1.987011e-1	2.219367e+1	9.011579e-2	2	7.272094e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	C12orf57
Ensembl Genes	10106	POU2F2	358	3.837314e-3	1.000000e+0	1.988222e-1	6.418205e+0	6.232272e-1	4	5.029271e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	POU2F2
Ensembl Genes	14878	NDUFC1	359	3.847121e-3	1.000000e+0	1.987751e-1	2.212562e+1	9.039296e-2	2	7.294461e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	NDUFC1
Ensembl Genes	10425	ETFB	360	3.849625e-3	1.000000e+0	1.983519e-1	2.211820e+1	9.042328e-2	2	7.296907e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ETFB
Ensembl Genes	14062	SUCNR1	361	3.853274e-3	1.000000e+0	1.979900e-1	3.607826e+0	1.940227e+0	7	1.565709e-4	5.648806e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1,E1	SUCNR1
Ensembl Genes	9277	MKNK2	362	3.878006e-3	1.000000e+0	1.987103e-1	9.734388e+0	3.081858e-1	3	2.486974e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	MKNK2
Ensembl Genes	16189	ZNRD1	363	3.886686e-3	1.000000e+0	1.986064e-1	4.928032e+0	1.014604e+0	5	8.187571e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	ZNRD1
Ensembl Genes	6954	PDPK1	364	3.894358e-3	1.000000e+0	1.984518e-1	6.391290e+0	6.258517e-1	4	5.050450e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	PDPK1
Ensembl Genes	16111	HIST1H2BH	365	3.988867e-3	1.000000e+0	2.027109e-1	2.171671e+1	9.209497e-2	2	7.431809e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HIST1H2BH
Ensembl Genes	7916	TMEM107	366	3.991049e-3	1.000000e+0	2.022677e-1	2.171059e+1	9.212096e-2	2	7.433906e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TMEM107
Ensembl Genes	7736	SMYD4	367	3.994184e-3	1.000000e+0	2.018750e-1	9.631256e+0	3.114859e-1	3	2.513604e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	SMYD4
Ensembl Genes	19738	FAM156A	368	4.022138e-3	1.000000e+0	2.027354e-1	6.332744e+0	6.316377e-1	4	5.097141e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	FAM156A
Ensembl Genes	10361	BCL2L12	369	4.024952e-3	1.000000e+0	2.023275e-1	2.161608e+1	9.252373e-2	2	7.466408e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	BCL2L12
Ensembl Genes	10347	ALDH16A1	370	4.035186e-3	1.000000e+0	2.022937e-1	2.158778e+1	9.264499e-2	2	7.476193e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ALDH16A1
Ensembl Genes	6005	JDP2	371	4.099732e-3	1.000000e+0	2.049755e-1	4.865396e+0	1.027666e+0	5	8.292976e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	JDP2
Ensembl Genes	10176	BCL3	372	4.115593e-3	1.000000e+0	2.052154e-1	9.527664e+0	3.148726e-1	3	2.540934e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	BCL3
Ensembl Genes	17040	IQCE	373	4.154559e-3	1.000000e+0	2.066030e-1	9.495275e+0	3.159466e-1	3	2.549601e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	IQCE
Ensembl Genes	17375	POM121C	374	4.155554e-3	1.000000e+0	2.060999e-1	4.058488e+0	1.478383e+0	6	1.193014e-4	4.841833e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1	POM121C
Ensembl Genes	10285	ZNF114	375	4.163862e-3	1.000000e+0	2.059613e-1	9.487602e+0	3.162021e-1	3	2.551663e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ZNF114
Ensembl Genes	4732	PTGES3	376	4.207074e-3	1.000000e+0	2.075453e-1	9.452259e+0	3.173844e-1	3	2.561204e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	PTGES3
Ensembl Genes	8403	TMEM106A	377	4.215578e-3	1.000000e+0	2.074131e-1	6.248388e+0	6.401651e-1	4	5.165955e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	TMEM106A
Ensembl Genes	10920	HAAO	378	4.252382e-3	1.000000e+0	2.086705e-1	3.541867e+0	1.976359e+0	7	1.594867e-4	5.648806e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1,E1	HAAO
Ensembl Genes	9293	GADD45B	379	4.276750e-3	1.000000e+0	2.093125e-1	4.816237e+0	1.038155e+0	5	8.377621e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	GADD45B
Ensembl Genes	6257	GOLGA8R	380	4.287043e-3	1.000000e+0	2.092641e-1	6.218435e+0	6.432486e-1	4	5.190838e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	GOLGA8R
Ensembl Genes	3536	PRDX5	381	4.311175e-3	1.000000e+0	2.098897e-1	2.086315e+1	9.586279e-2	2	7.735861e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PRDX5
Ensembl Genes	14004	RASA2	382	4.334241e-3	1.000000e+0	2.104603e-1	4.022793e+0	1.491501e+0	6	1.203600e-4	4.841833e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1	RASA2
Ensembl Genes	16156	NKAPL	383	4.341778e-3	1.000000e+0	2.102758e-1	2.078708e+1	9.621359e-2	2	7.764169e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	NKAPL
Ensembl Genes	8272	RARA	384	4.351132e-3	1.000000e+0	2.101801e-1	9.337838e+0	3.212735e-1	3	2.592588e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	RARA
Ensembl Genes	17877	FASTK	385	4.378939e-3	1.000000e+0	2.109739e-1	2.069579e+1	9.663801e-2	2	7.798419e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	FASTK
Ensembl Genes	17875	CDK5	385	4.378939e-3	1.000000e+0	2.109739e-1	2.069579e+1	9.663801e-2	2	7.798419e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	CDK5
Ensembl Genes	5095	TAOK3	387	4.379633e-3	1.000000e+0	2.099168e-1	4.788769e+0	1.044110e+0	5	8.425676e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	TAOK3
Ensembl Genes	10283	C19orf68	388	4.381828e-3	1.000000e+0	2.094807e-1	9.314108e+0	3.220921e-1	3	2.599193e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	C19orf68
Ensembl Genes	19104	FKBP15	389	4.389645e-3	1.000000e+0	2.093150e-1	9.308100e+0	3.222999e-1	3	2.600871e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	FKBP15
Ensembl Genes	18578	GRINA	390	4.394910e-3	1.000000e+0	2.090287e-1	2.065691e+1	9.681990e-2	2	7.813097e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	GRINA
Ensembl Genes	7733	WDR81	391	4.410527e-3	1.000000e+0	2.092349e-1	2.061910e+1	9.699747e-2	2	7.827426e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	WDR81
Ensembl Genes	12496	GMEB2	392	4.480145e-3	1.000000e+0	2.119954e-1	9.239567e+0	3.246905e-1	3	2.620163e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	GMEB2
Ensembl Genes	9336	ZBTB7A	392	4.480145e-3	1.000000e+0	2.119954e-1	9.239567e+0	3.246905e-1	3	2.620163e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ZBTB7A
Ensembl Genes	9281	DOT1L	394	4.481300e-3	1.000000e+0	2.109737e-1	9.238704e+0	3.247209e-1	3	2.620407e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	DOT1L
Ensembl Genes	8418	NAGS	395	4.490538e-3	1.000000e+0	2.108734e-1	2.042846e+1	9.790261e-2	2	7.900469e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	NAGS
Ensembl Genes	6409	DUOX1	396	4.524987e-3	1.000000e+0	2.119545e-1	9.206289e+0	3.258642e-1	3	2.629634e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	DUOX1
Ensembl Genes	8601	TEX14	397	4.563040e-3	1.000000e+0	2.131986e-1	6.108341e+0	6.548423e-1	4	5.284395e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	TEX14
Ensembl Genes	16148	HIST1H2BO	398	4.632266e-3	1.000000e+0	2.158892e-1	2.010299e+1	9.948769e-2	2	8.028381e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HIST1H2BO
Ensembl Genes	12479	DIDO1	399	4.678564e-3	1.000000e+0	2.175005e-1	9.095561e+0	3.298312e-1	3	2.661646e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	DIDO1
Ensembl Genes	10365	TSKS	400	4.688054e-3	1.000000e+0	2.173968e-1	9.088878e+0	3.300738e-1	3	2.663604e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	TSKS
Ensembl Genes	6004	FOS	401	4.721807e-3	1.000000e+0	2.184160e-1	4.702669e+0	1.063226e+0	5	8.579939e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	FOS
Ensembl Genes	16423	OARD1	402	4.756280e-3	1.000000e+0	2.194633e-1	1.983021e+1	1.008562e-1	2	8.138818e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	OARD1
Ensembl Genes	10359	SCAF1	403	4.816872e-3	1.000000e+0	2.217076e-1	1.970078e+1	1.015188e-1	2	8.192289e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	SCAF1
Ensembl Genes	12009	ZNF343	404	4.829988e-3	1.000000e+0	2.217610e-1	1.967308e+1	1.016618e-1	2	8.203822e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ZNF343
Ensembl Genes	3523	TRPT1	405	4.848696e-3	1.000000e+0	2.220703e-1	1.963377e+1	1.018653e-1	2	8.220248e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TRPT1
Ensembl Genes	14695	PLAC8	406	4.909305e-3	1.000000e+0	2.242924e-1	4.658588e+0	1.073286e+0	5	8.661124e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	PLAC8
Ensembl Genes	3487	HNRNPUL2	407	4.917046e-3	1.000000e+0	2.240941e-1	1.949206e+1	1.026059e-1	2	8.280010e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HNRNPUL2
Ensembl Genes	4756	GLI1	408	4.925471e-3	1.000000e+0	2.239278e-1	1.947480e+1	1.026968e-1	2	8.287349e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	GLI1
Ensembl Genes	18561	MROH6	409	4.946360e-3	1.000000e+0	2.243277e-1	1.943218e+1	1.029220e-1	2	8.305523e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	MROH6
Ensembl Genes	19103	SLC31A2	410	4.957136e-3	1.000000e+0	2.242681e-1	5.964750e+0	6.706065e-1	4	5.411608e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	SLC31A2
Ensembl Genes	19140	PSMD5	411	4.981881e-3	1.000000e+0	2.248392e-1	8.890456e+0	3.374405e-1	3	2.723051e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	PSMD5
Ensembl Genes	5141	HPD	412	4.996496e-3	1.000000e+0	2.249515e-1	8.880996e+0	3.377999e-1	3	2.725952e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	HPD
Ensembl Genes	7405	USB1	413	5.119855e-3	1.000000e+0	2.299472e-1	1.908841e+1	1.047756e-1	2	8.455102e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	USB1
Ensembl Genes	19173	RC3H2	414	5.120779e-3	1.000000e+0	2.294332e-1	8.802003e+0	3.408315e-1	3	2.750416e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	RC3H2
Ensembl Genes	4551	RACGAP1	415	5.122926e-3	1.000000e+0	2.289763e-1	8.800661e+0	3.408835e-1	3	2.750835e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	RACGAP1
Ensembl Genes	7265	PRR14	416	5.131876e-3	1.000000e+0	2.288249e-1	8.795074e+0	3.411000e-1	3	2.752583e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	PRR14
Ensembl Genes	2184	BMI1	417	5.146855e-3	1.000000e+0	2.289425e-1	1.903648e+1	1.050615e-1	2	8.478168e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	BMI1
Ensembl Genes	1915	C1orf35	418	5.168996e-3	1.000000e+0	2.293773e-1	1.899420e+1	1.052953e-1	2	8.497041e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	C1orf35
Ensembl Genes	3676	NDUFS8	419	5.219179e-3	1.000000e+0	2.310514e-1	1.889936e+1	1.058237e-1	2	8.539678e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	NDUFS8
Ensembl Genes	15944	ZFP62	420	5.224432e-3	1.000000e+0	2.307333e-1	8.738049e+0	3.433261e-1	3	2.770546e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ZFP62
Ensembl Genes	7457	FHOD1	421	5.265032e-3	1.000000e+0	2.319741e-1	1.881390e+1	1.063044e-1	2	8.578471e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	FHOD1
Ensembl Genes	19141	PHF19	422	5.317256e-3	1.000000e+0	2.337199e-1	8.682193e+0	3.455348e-1	3	2.788370e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	PHF19
Ensembl Genes	16081	TRIM38	423	5.334289e-3	1.000000e+0	2.339142e-1	8.672085e+0	3.459376e-1	3	2.791620e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	TRIM38
Ensembl Genes	6323	RPUSD2	424	5.336867e-3	1.000000e+0	2.334753e-1	1.868222e+1	1.070536e-1	2	8.638932e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	RPUSD2
Ensembl Genes	2580	FRAT2	425	5.371214e-3	1.000000e+0	2.344251e-1	8.650318e+0	3.468081e-1	3	2.798645e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	FRAT2
Ensembl Genes	4247	PTPN6	426	5.371909e-3	1.000000e+0	2.339050e-1	1.861895e+1	1.074174e-1	2	8.668288e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PTPN6
Ensembl Genes	19556	SAT1	427	5.394114e-3	1.000000e+0	2.343218e-1	5.821290e+0	6.871329e-1	4	5.544972e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	SAT1
Ensembl Genes	12044	RNF24	428	5.405544e-3	1.000000e+0	2.342697e-1	4.550995e+0	1.098661e+0	5	8.865888e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	RNF24
Ensembl Genes	9932	TYROBP	429	5.412087e-3	1.000000e+0	2.340065e-1	1.854717e+1	1.078332e-1	2	8.701839e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TYROBP
Ensembl Genes	12460	PSMA7	430	5.422573e-3	1.000000e+0	2.339147e-1	1.852856e+1	1.079415e-1	2	8.710576e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PSMA7
Ensembl Genes	2208	ACBD5	431	5.434066e-3	1.000000e+0	2.338666e-1	4.545172e+0	1.100068e+0	5	8.877246e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	ACBD5
Ensembl Genes	11044	C2orf42	432	5.456532e-3	1.000000e+0	2.342898e-1	5.801982e+0	6.894196e-1	4	5.563424e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	C2orf42
Ensembl Genes	13037	ANKRD54	433	5.475564e-3	1.000000e+0	2.345641e-1	1.843536e+1	1.084871e-1	2	8.754611e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ANKRD54
Ensembl Genes	3453	FADS1	434	5.517790e-3	1.000000e+0	2.358283e-1	1.836206e+1	1.089202e-1	2	8.789560e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	FADS1
Ensembl Genes	6201	CDCA4	435	5.556081e-3	1.000000e+0	2.369190e-1	8.544260e+0	3.511129e-1	3	2.833384e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	CDCA4
