# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Molecular Function	GO:0051433	BH2 domain binding	411	2.502215e-2	1.000000e+0	2.539961e-1	3.668868e+0	1.090255e+0	4	8.798052e-5	3.227889e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	DNM1L
GO Molecular Function	GO:0017169	CDP-alcohol phosphatidyltransferase activity	412	2.524769e-2	1.000000e+0	2.556635e-1	1.999682e+0	5.500874e+0	11	4.439053e-4	8.876695e-4	550	1.203029e-1	1.000000e+0	9.125522e-1	1.427976e+0	4.902043e+0	7	8	6.158719e-4	8.750000e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	CDIPT,CEPT1,CHPT1,EPT1,PGS1,PIGF,PTDSS2
GO Molecular Function	GO:0047058	vitamin-K-epoxide reductase (warfarin-insensitive) activity	413	2.565027e-2	1.000000e+0	2.591112e-1	3.848382e+1	2.598494e-2	1	2.096913e-6	8.069722e-5	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1	ENSG00000255439
GO Molecular Function	GO:0047341	fucose-1-phosphate guanylyltransferase activity	413	2.565027e-2	1.000000e+0	2.591112e-1	3.848382e+1	2.598494e-2	1	2.096913e-6	8.069722e-5	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1	FPGT
GO Molecular Function	GO:0034353	RNA pyrophosphohydrolase activity	413	2.565027e-2	1.000000e+0	2.591112e-1	3.848382e+1	2.598494e-2	1	2.096913e-6	8.069722e-5	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1	DXO
GO Molecular Function	GO:0000994	RNA polymerase III core binding	413	2.565027e-2	1.000000e+0	2.591112e-1	3.848382e+1	2.598494e-2	1	2.096913e-6	8.069722e-5	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1	MAF1
GO Molecular Function	GO:0043136	glycerol-3-phosphatase activity	413	2.565027e-2	1.000000e+0	2.591112e-1	3.848382e+1	2.598494e-2	1	2.096913e-6	8.069722e-5	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1	PGP
GO Molecular Function	GO:0000121	glycerol-1-phosphatase activity	413	2.565027e-2	1.000000e+0	2.591112e-1	3.848382e+1	2.598494e-2	1	2.096913e-6	8.069722e-5	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1	PGP
GO Molecular Function	GO:0004392	heme oxygenase (decyclizing) activity	419	2.568214e-2	1.000000e+0	2.557181e-1	4.797883e+0	6.252757e-1	3	5.045802e-5	2.420917e-4	996	3.754564e-1	1.000000e+0	1.000000e+0	1.631973e+0	1.225511e+0	2	2	1.759634e-4	1.000000e+0	E1,E1,E1	HMOX1,HMOX2
GO Molecular Function	GO:0016208	AMP binding	420	2.569534e-2	1.000000e+0	2.552404e-1	1.742967e+0	9.179749e+0	16	7.407803e-4	1.291156e-3	578	1.367276e-1	1.000000e+0	9.868989e-1	1.335250e+0	6.740309e+0	9	11	7.918353e-4	8.181818e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ACSS1,ACSS2,APRT,FBP1,HIST1H1E,PRKAG1,PRKAG2,PRPS1,PYGL
GO Molecular Function	GO:0008108	UDP-glucose:hexose-1-phosphate uridylyltransferase activity	421	2.572622e-2	1.000000e+0	2.549401e-1	3.836872e+1	2.606290e-2	1	2.103204e-6	8.069722e-5	996	3.754564e-1	1.000000e+0	1.000000e+0	1.631973e+0	1.225511e+0	2	2	1.759634e-4	1.000000e+0	E1	ENSG00000258728,GALT
GO Molecular Function	GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	422	2.583187e-2	1.000000e+0	2.553805e-1	3.632063e+0	1.101303e+0	4	8.887206e-5	3.227889e-4	943	3.593212e-1	1.000000e+0	1.000000e+0	1.305578e+0	3.063777e+0	4	5	3.519268e-4	8.000000e-1	E1,E1,E1,E1	DPM1,POMT2,SDF2,SDF2L1
GO Molecular Function	GO:0008094	DNA-dependent ATPase activity	423	2.583873e-2	1.000000e+0	2.548444e-1	1.204517e+0	9.879481e+1	119	7.972467e-3	9.602970e-3	77	2.879273e-6	1.201233e-2	1.560042e-4	1.379405e+0	5.147145e+1	71	84	6.246701e-3	8.452381e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ANXA1,ASCC3,ATRX,BLM,BPTF,BRIP1,CCNH,CDK7,CHD1,CHD1L,CHD2,CHD3,CHD4,CHD6,CHD8,CHTF18,DDX11,DDX3X,DHX36,DHX9,DSCC1,ERCC2,ERCC3,ERCC6,ERCC6-PGBD3,FBXO18,G3BP1,GTF2H1,GTF2H2,GTF2H3,HELB,IGHMBP2,MCM4,MCM6,MCM7,MNAT1,MRE11A,MSH3,MSH5,MSH6,NBN,RAD17,RAD18,RAD50,RAD51,RAD51B,RAD51C,RAD51D,RAD54B,RBBP4,RECQL,RECQL4,RECQL5,RFC1,RFC2,RFC3,RFC4,RFC5,RTEL1,RTEL1-TNFRSF6B,RUVBL1,RUVBL2,SMARCA2,SMARCA4,SMARCAL1,TOP2A,TOP2B,TTF2,XRCC2,XRCC5,XRCC6
GO Molecular Function	GO:0098770	FBXO family protein binding	424	2.595271e-2	1.000000e+0	2.553649e-1	2.466995e+0	2.837461e+0	7	2.289752e-4	5.648806e-4	996	3.754564e-1	1.000000e+0	1.000000e+0	1.631973e+0	1.225511e+0	2	2	1.759634e-4	1.000000e+0	E1,E1,E1,E1,E1,E1,E1	BIRC2,CDK6
GO Molecular Function	GO:0001530	lipopolysaccharide binding	425	2.598258e-2	1.000000e+0	2.550572e-1	1.456632e+0	2.196849e+1	32	1.772796e-3	2.582311e-3	2636	7.918196e-1	1.000000e+0	1.000000e+0	9.066514e-1	1.654440e+1	15	27	1.319725e-3	5.555556e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	CD14,DROSHA,F2,HIST1H2BJ,HMGB1,HSPD1,LBP,P2RX7,PSMB4,PTAFR,SCARB1,SELP,SPON2,TLR2,TLR4
GO Molecular Function	GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	426	2.613203e-2	1.000000e+0	2.559221e-1	8.060705e+0	2.481172e-1	2	2.002237e-5	1.613944e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PTDSS2
GO Molecular Function	GO:0032542	sulfiredoxin activity	427	2.632743e-2	1.000000e+0	2.572319e-1	4.751317e+0	6.314038e-1	3	5.095254e-5	2.420917e-4	996	3.754564e-1	1.000000e+0	1.000000e+0	1.631973e+0	1.225511e+0	2	2	1.759634e-4	1.000000e+0	E1,E1,E1	SESN2,SRXN1
GO Molecular Function	GO:0008318	protein prenyltransferase activity	428	2.642814e-2	1.000000e+0	2.576126e-1	1.918575e+0	6.254641e+0	12	5.047322e-4	9.683667e-4	308	1.985559e-2	1.000000e+0	2.689530e-1	1.631973e+0	4.902043e+0	8	8	7.038536e-4	1.000000e+0	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	CHM,CHURC1-FNTB,FNTA,FNTB,PGGT1B,PTAR1,RABGGTA,RABGGTB
GO Molecular Function	GO:0042903	tubulin deacetylase activity	429	2.661508e-2	1.000000e+0	2.588301e-1	7.980746e+0	2.506031e-1	2	2.022298e-5	1.613944e-4	996	3.754564e-1	1.000000e+0	1.000000e+0	1.631973e+0	1.225511e+0	2	2	1.759634e-4	1.000000e+0	E1,E1	HDAC6,SIRT2
GO Molecular Function	GO:0031700	adrenomedullin receptor binding	430	2.664060e-2	1.000000e+0	2.584758e-1	4.729259e+0	6.343488e-1	3	5.119019e-5	2.420917e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ADM
GO Molecular Function	GO:0004522	ribonuclease A activity	431	2.683254e-2	1.000000e+0	2.597340e-1	3.588500e+0	1.114672e+0	4	8.995092e-5	3.227889e-4	1346	4.973442e-1	1.000000e+0	1.000000e+0	1.223979e+0	2.451022e+0	3	4	2.639451e-4	7.500000e-1	E1,E1,E1,E1	RNASE1,RNASE2,RNASE4
GO Molecular Function	GO:0030620	U2 snRNA binding	432	2.694425e-2	1.000000e+0	2.602116e-1	2.447102e+0	2.860527e+0	7	2.308366e-4	5.648806e-4	388	5.290551e-2	1.000000e+0	5.688706e-1	1.631973e+0	3.676532e+0	6	6	5.278902e-4	1.000000e+0	E1,E1,E1,E1,E1,E1,E1	ISG20,PRPF8,SNRPA1,SNRPB,SNRPD3,TROVE2
GO Molecular Function	GO:0031701	angiotensin receptor binding	433	2.715913e-2	1.000000e+0	2.616810e-1	1.698670e+0	1.000783e+1	17	8.076040e-4	1.371853e-3	909	3.271744e-1	1.000000e+0	1.000000e+0	1.186889e+0	6.740309e+0	8	11	7.038536e-4	7.272727e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ARAP1,ARRB1,ARRB2,GNA13,GNB1,GNG3,JAK2,TYK2
GO Molecular Function	GO:0030614	oxidoreductase activity, acting on phosphorus or arsenic in donors, disulfide as acceptor	434	2.738065e-2	1.000000e+0	2.632075e-1	4.678473e+0	6.412348e-1	3	5.174587e-5	2.420917e-4	725	2.300473e-1	1.000000e+0	1.000000e+0	1.631973e+0	1.838266e+0	3	3	2.639451e-4	1.000000e+0	E1,E1,E1	GLRX2,GSTO1,GSTO2
GO Molecular Function	GO:0004527	exonuclease activity	435	2.754843e-2	1.000000e+0	2.642116e-1	1.255921e+0	6.290205e+1	79	5.076020e-3	6.375081e-3	54	1.290718e-7	5.384875e-4	9.971992e-6	1.441223e+0	4.718217e+1	68	77	5.982756e-3	8.831169e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	APEX1,APEX2,APLF,APTX,CCRN4L,CNOT1,CNOT2,CNOT6,CNOT6L,CNOT7,CNOT8,CPSF3,DCLRE1A,DCLRE1B,DCLRE1C,DCP2,DCPS,DDX1,DIS3,DIS3L,DIS3L2,DXO,ENPP2,ENPP3,ENSG00000005189,ERI1,ERI2,ERI3,EXD2,EXD3,EXO1,EXO5,EXOG,EXOSC10,EXOSC2,EXOSC3,EXOSC4,EXOSC5,EXOSC7,EXOSC9,FAN1,FEN1,ISG20,ISG20L2,MGME1,MRE11A,PAN2,PAN3,PARN,PDE12,POLA1,POLD1,POLG,RAD50,RAD9A,RAD9B,REV3L,REXO1,REXO1L1P,REXO4,TDP1,TOE1,TREX1,TREX2,USB1,XRN1,XRN2,ZC3H12A
GO Molecular Function	GO:1990188	euchromatin binding	436	2.785498e-2	1.000000e+0	2.665389e-1	4.646869e+0	6.455959e-1	3	5.209780e-5	2.420917e-4	996	3.754564e-1	1.000000e+0	1.000000e+0	1.631973e+0	1.225511e+0	2	2	1.759634e-4	1.000000e+0	E1,E1,E1	ASH2L,SETD1A
GO Molecular Function	GO:0071208	histone pre-mRNA DCP binding	437	2.788629e-2	1.000000e+0	2.662279e-1	3.544745e+0	1.128431e+0	4	9.106124e-5	3.227889e-4	588	1.409483e-1	1.000000e+0	1.000000e+0	1.631973e+0	2.451022e+0	4	4	3.519268e-4	1.000000e+0	E1,E1,E1,E1	LSM10,SLBP,SNRPB,SNRPD3
GO Molecular Function	GO:1902387	ceramide 1-phosphate binding	438	2.795574e-2	1.000000e+0	2.662816e-1	3.526851e+1	2.835391e-2	1	2.288081e-6	8.069722e-5	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1	GLTPD1
GO Molecular Function	GO:1902388	ceramide 1-phosphate transporter activity	438	2.795574e-2	1.000000e+0	2.662816e-1	3.526851e+1	2.835391e-2	1	2.288081e-6	8.069722e-5	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1	GLTPD1
GO Molecular Function	GO:0044547	DNA topoisomerase binding	440	2.803308e-2	1.000000e+0	2.658046e-1	2.044386e+0	4.891445e+0	10	3.947260e-4	8.069722e-4	473	8.635505e-2	1.000000e+0	7.616771e-1	1.631973e+0	3.063777e+0	5	5	4.399085e-4	1.000000e+0	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	NCAPH,NCL,SETMAR,SRSF1,TOPORS
GO Molecular Function	GO:0061733	peptide-lysine-N-acetyltransferase activity	441	2.814306e-2	1.000000e+0	2.662423e-1	1.247155e+0	6.655148e+1	83	5.370520e-3	6.697870e-3	85	6.814265e-6	2.842911e-2	3.344602e-4	1.435010e+0	3.553981e+1	51	58	4.487067e-3	8.793103e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ATAT1,ATF2,BRCA2,BRPF1,CLOCK,CREBBP,CSRP2BP,ELP3,ELP4,ENSG00000267261,EP300,EPC1,EPC2,ESCO1,GTF3C4,HAT1,HCFC1,ING3,KANSL1,KANSL2,KANSL3,KAT2B,KAT5,KAT6A,KAT6B,KAT7,KAT8,MCRS1,NAA50,NAA60,NCOA1,NCOA3,OGT,PHF20,SRCAP,SUPT3H,SUPT7L,TADA1,TADA2A,TADA2B,TADA3,TAF1,TAF10,TAF12,TAF5,TAF5L,TAF6L,TAF9,TAF9B,USP22,WDR5
GO Molecular Function	GO:0004348	glucosylceramidase activity	442	2.829261e-2	1.000000e+0	2.670515e-1	4.618336e+0	6.495846e-1	3	5.241968e-5	2.420917e-4	2404	6.662747e-1	1.000000e+0	1.000000e+0	1.087982e+0	1.838266e+0	2	3	1.759634e-4	6.666667e-1	E1,E1,E1	GBA,GBA2
GO Molecular Function	GO:0004300	enoyl-CoA hydratase activity	443	2.835111e-2	1.000000e+0	2.669996e-1	1.843506e+0	7.051781e+0	13	5.690592e-4	1.049064e-3	920	3.425692e-1	1.000000e+0	1.000000e+0	1.223979e+0	4.902043e+0	6	8	5.278902e-4	7.500000e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	AUH,ECHDC1,ECHS1,EHHADH,HADHA,HADHB
GO Molecular Function	GO:0071885	N-terminal protein N-methyltransferase activity	444	2.837963e-2	1.000000e+0	2.666663e-1	2.136245e+0	4.213000e+0	9	3.399774e-4	7.262750e-4	2772	8.500544e-1	1.000000e+0	1.000000e+0	8.159863e-1	1.225511e+0	1	2	8.798170e-5	5.000000e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1	NTMT1
GO Molecular Function	GO:0003993	acid phosphatase activity	445	2.889439e-2	1.000000e+0	2.708930e-1	2.033701e+0	4.917144e+0	10	3.967999e-4	8.069722e-4	920	3.425692e-1	1.000000e+0	1.000000e+0	1.223979e+0	4.902043e+0	6	8	5.278902e-4	7.500000e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ACP1,ACP2,ACP6,ACPP,ACPT,MINPP1
GO Molecular Function	GO:0043120	tumor necrosis factor binding	446	2.892436e-2	1.000000e+0	2.705660e-1	2.959953e+0	1.689216e+0	5	1.363151e-4	4.034861e-4	725	2.300473e-1	1.000000e+0	1.000000e+0	1.631973e+0	1.838266e+0	3	3	2.639451e-4	1.000000e+0	E1,E1,E1,E1,E1	A2M,FAS,TNFRSF1A
GO Molecular Function	GO:0061676	importin-alpha family protein binding	447	2.894863e-2	1.000000e+0	2.701872e-1	2.630503e+0	2.280932e+0	6	1.840649e-4	4.841833e-4	588	1.409483e-1	1.000000e+0	1.000000e+0	1.631973e+0	2.451022e+0	4	4	3.519268e-4	1.000000e+0	E1,E1,E1,E1,E1,E1	DHX9,GOLGA2,RB1,TPX2
GO Molecular Function	GO:0004632	phosphopantothenate--cysteine ligase activity	448	2.899920e-2	1.000000e+0	2.700550e-1	3.398130e+1	2.942795e-2	1	2.374754e-6	8.069722e-5	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1	PPCS
GO Molecular Function	GO:0000700	mismatch base pair DNA N-glycosylase activity	449	2.905848e-2	1.000000e+0	2.700044e-1	3.498410e+0	1.143377e+0	4	9.226731e-5	3.227889e-4	588	1.409483e-1	1.000000e+0	1.000000e+0	1.631973e+0	2.451022e+0	4	4	3.519268e-4	1.000000e+0	E1,E1,E1,E1	MBD4,MUTYH,PCNA,TDG
GO Molecular Function	GO:0015367	oxoglutarate:malate antiporter activity	450	2.920103e-2	1.000000e+0	2.707260e-1	3.374294e+1	2.963583e-2	1	2.391529e-6	8.069722e-5	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1	SLC25A11
GO Molecular Function	GO:0000340	RNA 7-methylguanosine cap binding	451	2.925206e-2	1.000000e+0	2.705978e-1	1.888769e+0	6.353345e+0	12	5.126973e-4	9.683667e-4	308	1.985559e-2	1.000000e+0	2.689530e-1	1.631973e+0	4.902043e+0	8	8	7.038536e-4	1.000000e+0	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	AGO2,C17orf85,CYFIP1,DCPS,EIF4E,GEMIN5,NCBP1,NCBP2
GO Molecular Function	GO:0010428	methyl-CpNpG binding	452	2.928091e-2	1.000000e+0	2.702654e-1	3.364951e+1	2.971812e-2	1	2.398169e-6	8.069722e-5	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1	ZBTB4
GO Molecular Function	GO:0070883	pre-miRNA binding	453	2.936071e-2	1.000000e+0	2.704037e-1	2.122831e+0	4.239621e+0	9	3.421257e-4	7.262750e-4	473	8.635505e-2	1.000000e+0	7.616771e-1	1.631973e+0	3.063777e+0	5	5	4.399085e-4	1.000000e+0	E1,E1,E1,E1,E1,E1,E1,E1,E1	DICER1,PRKRA,RAN,TARBP2,XPO5
GO Molecular Function	GO:0003938	IMP dehydrogenase activity	454	3.023851e-2	1.000000e+0	2.778746e-1	4.498197e+0	6.669339e-1	3	5.381972e-5	2.420917e-4	2772	8.500544e-1	1.000000e+0	1.000000e+0	8.159863e-1	1.225511e+0	1	2	8.798170e-5	5.000000e-1	E1,E1,E1	IMPDH1
GO Molecular Function	GO:0034595	phosphatidylinositol phosphate 5-phosphatase activity	455	3.036496e-2	1.000000e+0	2.784233e-1	1.779535e+0	7.867223e+0	14	6.348631e-4	1.129761e-3	440	6.923740e-2	1.000000e+0	6.564964e-1	1.380900e+0	7.965820e+0	11	13	9.677987e-4	8.461538e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	FIG4,INPP5B,INPP5D,INPP5F,INPP5K,INPPL1,OCRL,PIKFYVE,PTPMT1,SYNJ1,SYNJ2
GO Molecular Function	GO:0005381	iron ion transmembrane transporter activity	456	3.054527e-2	1.000000e+0	2.794624e-1	1.938655e+0	5.674038e+0	11	4.578791e-4	8.876695e-4	1433	5.147384e-1	1.000000e+0	1.000000e+0	1.087982e+0	5.514799e+0	6	9	5.278902e-4	6.666667e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	MCOLN1,SLC11A2,SLC25A28,SLC25A37,SLC40A1,TFRC
GO Molecular Function	GO:0031489	myosin V binding	457	3.103521e-2	1.000000e+0	2.833236e-1	1.541696e+0	1.491864e+1	23	1.203893e-3	1.856036e-3	658	1.493018e-1	1.000000e+0	9.466369e-1	1.247979e+0	1.041684e+1	13	17	1.143762e-3	7.647059e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	FUS,RAB10,RAB11A,RAB11B,RAB14,RAB27A,RAB27B,RAB3A,RAB3C,RAB3D,RAB6A,RAB6B,RAB8A
GO Molecular Function	GO:0052927	CTP:tRNA cytidylyltransferase activity	458	3.139718e-2	1.000000e+0	2.860023e-1	7.291365e+0	2.742971e-1	2	2.213501e-5	1.613944e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TRNT1
GO Molecular Function	GO:0052928	CTP:3'-cytidine-tRNA cytidylyltransferase activity	458	3.139718e-2	1.000000e+0	2.860023e-1	7.291365e+0	2.742971e-1	2	2.213501e-5	1.613944e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TRNT1
GO Molecular Function	GO:0052929	ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity	458	3.139718e-2	1.000000e+0	2.860023e-1	7.291365e+0	2.742971e-1	2	2.213501e-5	1.613944e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TRNT1
GO Molecular Function	GO:0016651	oxidoreductase activity, acting on NAD(P)H	461	3.183450e-2	1.000000e+0	2.880988e-1	1.203983e+0	9.053282e+1	109	7.305747e-3	8.795997e-3	224	4.307951e-3	1.000000e+0	8.023559e-2	1.201725e+0	6.740309e+1	81	110	7.126518e-3	7.363636e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	AIFM1,CBR1,CBR4,CRYZ,CRYZL1,CYB5R1,CYB5R4,CYB5RL,CYBA,CYBB,DCXR,DECR1,DHRS4,DLD,DUOX1,ECSIT,ENSG00000198843,ENSG00000255339,GMPR,GMPR2,GSR,KMO,MTRR,NARF,NARFL,NCF2,NDOR1,NDUFA1,NDUFA10,NDUFA12,NDUFA13,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFAF2,NDUFB1,NDUFB10,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFC1,NDUFC2,NDUFC2-KCTD14,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,NNT,NOS2,NOX3,NQO1,PGK1,POR,PRDX3,RNLS,TP53I3,TXN,TXNDC17,TXNDC2,TXNL1,TXNRD1,TXNRD2,WDR93
GO Molecular Function	GO:0000400	four-way junction DNA binding	462	3.192645e-2	1.000000e+0	2.883055e-1	1.459471e+0	1.987021e+1	29	1.603471e-3	2.340219e-3	1473	5.692831e-1	1.000000e+0	1.000000e+0	1.019983e+0	9.804086e+0	10	16	8.798170e-4	6.250000e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	BLM,HMGB1,HMGB2,MSH6,RAD51,RAD51B,RAD51C,RAD51D,XRCC2,YY1
GO Molecular Function	GO:0001165	RNA polymerase I upstream control element sequence-specific DNA binding	463	3.206361e-2	1.000000e+0	2.889187e-1	7.207721e+0	2.774802e-1	2	2.239188e-5	1.613944e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	UBTF
GO Molecular Function	GO:0000104	succinate dehydrogenase activity	464	3.250587e-2	1.000000e+0	2.922726e-1	2.557475e+0	2.346064e+0	6	1.893208e-4	4.841833e-4	473	8.635505e-2	1.000000e+0	7.616771e-1	1.631973e+0	3.063777e+0	5	5	4.399085e-4	1.000000e+0	E1,E1,E1,E1,E1,E1	C6orf57,SDHA,SDHB,SDHC,SDHD
GO Molecular Function	GO:0019855	calcium channel inhibitor activity	465	3.255794e-2	1.000000e+0	2.921112e-1	1.660266e+0	1.023932e+1	17	8.262850e-4	1.371853e-3	1275	3.889993e-1	1.000000e+0	1.000000e+0	1.129827e+0	7.965820e+0	9	13	7.918353e-4	6.923077e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	AMBP,CALM1,CALM2,CCDC109B,FKBP1B,ITPR1,KRIT1,PHPT1,SLC30A1
